city,theatre,date,title,language,format,timings
hyderabad,Rajdhani Deluxe Theatre: Dilsukhnagar,1,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Rajdhani Deluxe Theatre: Dilsukhnagar,2,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Rajdhani Deluxe Theatre: Dilsukhnagar,3,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Rajdhani Deluxe Theatre: Dilsukhnagar,2,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Rajyalakshmi 70mm: Uppal,3,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Rajyalakshmi 70mm: Uppal,1,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Rajyalakshmi 70mm: Uppal,1,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Rajyalakshmi 70mm: Uppal,1,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Ranga Theatre 70MM: Jeedimetla,2,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Ranga Theatre 70MM: Jeedimetla,3,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Ranga Theatre 70MM: Jeedimetla,2,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Ranga Theatre 70MM: Jeedimetla,1,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Sai Ranga: Miyapur,2,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Sai Ranga: Miyapur,1,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Sai Ranga: Miyapur,2,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Sai Ranga: Miyapur,2,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Sapna Cinemas: Abids,2,2019-05-02,Kanchana 3,Telugu,2D,02:30 PM
hyderabad,Sapna Cinemas: Abids,2,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Sapna Cinemas: Abids,2,2019-05-02,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Sensation Insomnia: Khairatabad,2,2019-05-02,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Sensation Insomnia: Khairatabad,3,2019-05-02,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Sensation Insomnia: Khairatabad,1,2019-05-02,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Sensation Insomnia: Khairatabad,1,2019-05-02,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Sharada 70mm: Kapra,2,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Sharada 70mm: Kapra,1,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Sharada 70mm: Kapra,2,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Sharada 70mm: Kapra,1,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Shiva Parvathi Cinema: Kukatpally,1,2019-05-02,Kanchana 3,Telugu,2D,11:30 AM
hyderabad,Shiva Parvathi Cinema: Kukatpally,3,2019-05-02,Kanchana 3,Telugu,2D,02:30 PM
hyderabad,Shiva Parvathi Cinema: Kukatpally,1,2019-05-02,Kanchana 3,Telugu,2D,06:30 PM
hyderabad,Shiva Parvathi Cinema: Kukatpally,3,2019-05-02,Kanchana 3,Telugu,2D,09:30 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,3,2019-05-02,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,3,2019-05-02,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,1,2019-05-02,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,2,2019-05-02,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Sree Sai Puja: Suraram,1,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Sree Sai Puja: Suraram,1,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Sree Sai Puja: Suraram,3,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Sree Sai Puja: Suraram,1,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Sri Krishna Theatre: Aliabad (Shameerpet),3,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Sri Krishna Theatre: Aliabad (Shameerpet),2,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Sri Krishna Theatre: Aliabad (Shameerpet),2,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Sri Krishna Theatre: Aliabad (Shameerpet),3,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Sri Prema: Tukkuguda,3,2019-05-02,Kanchana 3,Telugu,2D,10:45 AM
hyderabad,Sri Prema: Tukkuguda,1,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Sri Prema: Tukkuguda,2,2019-05-02,Kanchana 3,Telugu,2D,05:45 PM
hyderabad,Sri Prema: Tukkuguda,2,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Sri Venkata Sai 70MM: Keesara,3,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Sri Venkata Sai 70MM: Keesara,3,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Sri Venkata Sai 70MM: Keesara,3,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Sri Venkata Sai 70MM: Keesara,1,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Sridevi Cinema: Chanda Nagar,1,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Sridevi Cinema: Chanda Nagar,3,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Sridevi Cinema: Chanda Nagar,3,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Sridevi Cinema: Chanda Nagar,3,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,SV Cinesquare 2K Dolby: Patancheru,3,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,SV Cinesquare 2K Dolby: Patancheru,2,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,SV Cinesquare 2K Dolby: Patancheru,2,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,SV Cinesquare 2K Dolby: Patancheru,1,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Talluri Theatres: Kushaiguda,1,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Talluri Theatres: Kushaiguda,3,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Talluri Theatres: Kushaiguda,3,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Talluri Theatres: Kushaiguda,2,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Tivoli Cinemas: Secunderabad,2,2019-05-02,Kanchana 3,Telugu,2D,10:35 AM
hyderabad,Tivoli Cinemas: Secunderabad,1,2019-05-02,Kanchana 3,Telugu,2D,04:45 PM
hyderabad,Tivoli Cinemas: Secunderabad,3,2019-05-02,Kanchana 3,Telugu,2D,07:40 PM
hyderabad,Tivoli Cinemas: Secunderabad,1,2019-05-02,Kanchana 3,Telugu,2D,10:40 PM
hyderabad,Vijayalakshmi Talkies: Maheshwaram,2,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Vijayalakshmi Talkies: Maheshwaram,1,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Vijayalakshmi Talkies: Maheshwaram,1,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Vijayalakshmi Talkies: Maheshwaram,3,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Vijetha 70MM: Borabanda,3,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Vijetha 70MM: Borabanda,2,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Vijetha 70MM: Borabanda,2,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Vijetha 70MM: Borabanda,2,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Vimal 70mm: Balanagar,3,2019-05-02,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Vimal 70mm: Balanagar,1,2019-05-02,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Vimal 70mm: Balanagar,1,2019-05-02,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Vimal 70mm: Balanagar,3,2019-05-02,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,3,2019-05-02,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,3,2019-05-02,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,1,2019-05-02,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,3,2019-05-02,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Vyjayanthi Cinema: Nacharam,1,2019-05-02,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Vyjayanthi Cinema: Nacharam,1,2019-05-02,Kanchana 3,Telugu,2D,02:00 PM
hyderabad,Vyjayanthi Cinema: Nacharam,3,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Vyjayanthi Cinema: Nacharam,1,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Yadagiri Theatre: Santosh Nagar,1,2019-05-02,Kanchana 3,Telugu,2D,11:30 AM
hyderabad,Yadagiri Theatre: Santosh Nagar,1,2019-05-02,Kanchana 3,Telugu,2D,02:30 PM
hyderabad,Yadagiri Theatre: Santosh Nagar,2,2019-05-02,Kanchana 3,Telugu,2D,06:00 PM
hyderabad,Yadagiri Theatre: Santosh Nagar,1,2019-05-02,Kanchana 3,Telugu,2D,09:00 PM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,3,2019-05-03,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,3,2019-05-03,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,3,2019-05-03,Kanchana 3,Telugu,2D,05:45 PM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,1,2019-05-03,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Prasads: Hyderabad,3,2019-05-03,Kanchana 3,Telugu,2D,08:00 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,1,2019-05-03,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,1,2019-05-03,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,3,2019-05-03,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,1,2019-05-03,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Talluri Theatres: Kushaiguda,1,2019-05-03,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Talluri Theatres: Kushaiguda,3,2019-05-03,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Talluri Theatres: Kushaiguda,3,2019-05-03,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Talluri Theatres: Kushaiguda,2,2019-05-03,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,2,2019-05-03,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,1,2019-05-03,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,2,2019-05-03,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,3,2019-05-03,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,3,2019-05-04,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,2,2019-05-04,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,1,2019-05-04,Kanchana 3,Telugu,2D,05:45 PM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,3,2019-05-04,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Prasads: Hyderabad,3,2019-05-04,Kanchana 3,Telugu,2D,08:00 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,2,2019-05-04,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,2,2019-05-04,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,3,2019-05-04,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,3,2019-05-04,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,2,2019-05-04,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,1,2019-05-04,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,3,2019-05-04,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,2,2019-05-04,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,2,2019-05-05,Kanchana 3,Telugu,2D,11:00 AM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,1,2019-05-05,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,3,2019-05-05,Kanchana 3,Telugu,2D,05:45 PM
hyderabad,Devi 70mm 4K & Dolby Atmos: RTC X Roads,1,2019-05-05,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Prasads: Hyderabad,3,2019-05-05,Kanchana 3,Telugu,2D,08:00 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,1,2019-05-05,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,1,2019-05-05,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,1,2019-05-05,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,3,2019-05-05,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,2,2019-05-05,Kanchana 3,Telugu,2D,11:15 AM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,3,2019-05-05,Kanchana 3,Telugu,2D,02:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,3,2019-05-05,Kanchana 3,Telugu,2D,06:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,1,2019-05-05,Kanchana 3,Telugu,2D,09:15 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-05-01,Chitralahari,Telugu,2D,04:35 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-05-01,Chitralahari,Telugu,2D,11:00 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,2,2019-05-01,Chitralahari,Telugu,2D,07:55 PM
hyderabad,Asian CineSquare Multiplex: Uppal,3,2019-05-01,Chitralahari,Telugu,2D,04:50 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,3,2019-05-01,Chitralahari,Telugu,2D,06:30 PM
hyderabad,Carnival: Ameerpet,1,2019-05-01,Chitralahari,Telugu,2D,11:30 PM
hyderabad,"Carnival: Leonia, Shameerpet",2,2019-05-01,Chitralahari,Telugu,2D,07:50 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",2,2019-05-01,Chitralahari,Telugu,2D,07:55 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",3,2019-05-01,Chitralahari,Telugu,2D,04:25 PM
hyderabad,"Cinepolis: Sudha Cinemas, Hyderabad",1,2019-05-01,Chitralahari,Telugu,2D,04:15 PM
hyderabad,Megha Theatre: Dilsukhnagar,1,2019-05-01,Chitralahari,Telugu,2D,06:15 PM
hyderabad,Megha Theatre: Dilsukhnagar,3,2019-05-01,Chitralahari,Telugu,2D,09:15 PM
hyderabad,"Miraj Cinemas: Shalini Shivani, Hyderabad",1,2019-05-01,Chitralahari,Telugu,2D,04:50 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",1,2019-05-01,Chitralahari,Telugu,2D,04:40 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",1,2019-05-01,Chitralahari,Telugu,2D,08:15 PM
hyderabad,"PVR: Inorbit, Cyberabad",1,2019-05-01,Chitralahari,Telugu,2D,05:00 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",1,2019-05-01,Chitralahari,Telugu,2D,06:45 PM
hyderabad,"PVR: Musarambagh, Hyderabad",3,2019-05-01,Chitralahari,Telugu,2D,04:30 PM
hyderabad,"PVR: Musarambagh, Hyderabad",1,2019-05-01,Chitralahari,Telugu,2D,07:30 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",1,2019-05-01,Chitralahari,Telugu,2D,08:00 PM
hyderabad,"PVR: Panjagutta, Hyderabad",3,2019-05-01,Chitralahari,Telugu,2D,05:00 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-05-02,Chitralahari,Telugu,2D,04:35 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-05-02,Chitralahari,Telugu,2D,07:55 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-05-02,Chitralahari,Telugu,2D,11:00 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,2,2019-05-02,Chitralahari,Telugu,2D,07:55 PM
hyderabad,Asian CineSquare Multiplex: Uppal,3,2019-05-02,Chitralahari,Telugu,2D,04:45 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,2,2019-05-02,Chitralahari,Telugu,2D,11:30 AM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,1,2019-05-02,Chitralahari,Telugu,2D,02:45 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,3,2019-05-02,Chitralahari,Telugu,2D,06:30 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,1,2019-05-02,Chitralahari,Telugu,2D,09:45 PM
hyderabad,Asian M Cube Mall: Attapur,2,2019-05-02,Chitralahari,Telugu,2D,01:30 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,3,2019-05-02,Chitralahari,Telugu,2D,11:00 AM
hyderabad,Carnival: Ameerpet,3,2019-05-02,Chitralahari,Telugu,2D,10:00 AM
hyderabad,Carnival: Ameerpet,3,2019-05-02,Chitralahari,Telugu,2D,11:30 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",3,2019-05-02,Chitralahari,Telugu,2D,07:55 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",3,2019-05-02,Chitralahari,Telugu,2D,01:30 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",2,2019-05-02,Chitralahari,Telugu,2D,04:25 PM
hyderabad,Megha Theatre: Dilsukhnagar,3,2019-05-02,Chitralahari,Telugu,2D,11:15 AM
hyderabad,Megha Theatre: Dilsukhnagar,1,2019-05-02,Chitralahari,Telugu,2D,02:15 PM
hyderabad,Megha Theatre: Dilsukhnagar,2,2019-05-02,Chitralahari,Telugu,2D,06:15 PM
hyderabad,Megha Theatre: Dilsukhnagar,2,2019-05-02,Chitralahari,Telugu,2D,09:15 PM
hyderabad,"Miraj Cinemas: Shalini Shivani, Hyderabad",2,2019-05-02,Chitralahari,Telugu,2D,04:50 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",2,2019-05-02,Chitralahari,Telugu,2D,01:20 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",3,2019-05-02,Chitralahari,Telugu,2D,04:40 PM
hyderabad,"PVR Forum Sujana Mall: Kukatpally, Hyderabad",1,2019-05-02,Chitralahari,Telugu,2D,08:15 PM
hyderabad,"PVR ICON: Hitech, Madhapur, Hyderabad",1,2019-05-02,Chitralahari,Telugu,2D,03:30 PM
hyderabad,"PVR: Inorbit, Cyberabad",3,2019-05-02,Chitralahari,Telugu,2D,01:30 PM
hyderabad,"PVR: Inorbit, Cyberabad",1,2019-05-02,Chitralahari,Telugu,2D,05:00 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",2,2019-05-02,Chitralahari,Telugu,2D,12:00 PM
hyderabad,"PVR: Irrum Manzil, Hyderabad",2,2019-05-02,Chitralahari,Telugu,2D,06:45 PM
hyderabad,"PVR: Musarambagh, Hyderabad",3,2019-05-02,Chitralahari,Telugu,2D,04:30 PM
hyderabad,"PVR: Musarambagh, Hyderabad",3,2019-05-02,Chitralahari,Telugu,2D,07:30 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",3,2019-05-02,Chitralahari,Telugu,2D,01:20 PM
hyderabad,"PVR: Next Galleria Mall, Panjagutta",3,2019-05-02,Chitralahari,Telugu,2D,08:00 PM
hyderabad,"PVR: Panjagutta, Hyderabad",3,2019-05-02,Chitralahari,Telugu,2D,01:20 PM
hyderabad,"PVR: Panjagutta, Hyderabad",3,2019-05-02,Chitralahari,Telugu,2D,05:00 PM
hyderabad,Ganesh 70mm: Shamshabad,3,2019-05-03,Chitralahari,Telugu,2D,11:15 AM
hyderabad,Ganesh 70mm: Shamshabad,3,2019-05-03,Chitralahari,Telugu,2D,02:15 PM
hyderabad,Ganesh 70mm: Shamshabad,3,2019-05-03,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Ganesh 70mm: Shamshabad,2,2019-05-03,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Ganesh 70mm: Shamshabad,3,2019-05-04,Chitralahari,Telugu,2D,11:15 AM
hyderabad,Ganesh 70mm: Shamshabad,2,2019-05-04,Chitralahari,Telugu,2D,02:15 PM
hyderabad,Ganesh 70mm: Shamshabad,3,2019-05-04,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Ganesh 70mm: Shamshabad,3,2019-05-04,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Ganesh 70mm: Shamshabad,3,2019-05-05,Chitralahari,Telugu,2D,11:15 AM
hyderabad,Ganesh 70mm: Shamshabad,1,2019-05-05,Chitralahari,Telugu,2D,02:15 PM
hyderabad,Ganesh 70mm: Shamshabad,3,2019-05-05,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Ganesh 70mm: Shamshabad,3,2019-05-05,Chitralahari,Telugu,2D,09:00 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-05-01,Majili,Telugu,2D,07:35 PM
hyderabad,AMB Cinemas: Gachibowli,1,2019-05-01,Majili,Telugu,2D,04:10 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,2,2019-05-01,Majili,Telugu,2D,04:30 PM
hyderabad,Asian CineSquare Multiplex: Uppal,3,2019-05-01,Majili,Telugu,2D,07:40 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,3,2019-05-01,Majili,Telugu,2D,06:30 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,2,2019-05-01,Majili,Telugu,2D,09:45 PM
hyderabad,Asian M Cube Mall: Attapur,1,2019-05-01,Majili,Telugu,2D,04:40 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,3,2019-05-01,Majili,Telugu,2D,04:50 PM
hyderabad,Carnival: Ameerpet,3,2019-05-01,Majili,Telugu,2D,04:35 PM
hyderabad,"Carnival: Leonia, Shameerpet",1,2019-05-01,Majili,Telugu,2D,04:40 PM
hyderabad,Platinum Movietime: Gachibowli,3,2019-05-01,Majili,Telugu,2D,04:00 PM
hyderabad,Platinum Movietime: Gachibowli,2,2019-05-01,Majili,Telugu,2D,10:15 PM
hyderabad,Select Talkies: Bolaram,1,2019-05-01,Majili,Telugu,2D,03:00 PM
hyderabad,Select Talkies: Bolaram,3,2019-05-01,Majili,Telugu,2D,07:00 PM
hyderabad,Select Talkies: Bolaram,3,2019-05-01,Majili,Telugu,2D,10:00 PM
hyderabad,Sri Lakshmi Deluxe: Karmanghat,3,2019-05-01,Majili,Telugu,2D,03:00 PM
hyderabad,Sri Lakshmi Deluxe: Karmanghat,3,2019-05-01,Majili,Telugu,2D,07:00 PM
hyderabad,Sri Lakshmi Deluxe: Karmanghat,3,2019-05-01,Majili,Telugu,2D,10:00 PM
hyderabad,Srinivasa Talkies: Uppal,3,2019-05-01,Majili,Telugu,2D,06:15 PM
hyderabad,Srinivasa Talkies: Uppal,2,2019-05-01,Majili,Telugu,2D,09:30 PM
hyderabad,Sudarshan 35mm 4k & Dolby Atmos: RTC X Roads,1,2019-05-01,Majili,Telugu,2D,02:15 PM
hyderabad,Sudarshan 35mm 4k & Dolby Atmos: RTC X Roads,1,2019-05-01,Majili,Telugu,2D,05:45 PM
hyderabad,Sudarshan 35mm 4k & Dolby Atmos: RTC X Roads,2,2019-05-01,Majili,Telugu,2D,09:15 PM
hyderabad,Talluri Theatres: Kushaiguda,2,2019-05-01,Majili,Telugu,2D,06:15 PM
hyderabad,Talluri Theatres: Kushaiguda,3,2019-05-01,Majili,Telugu,2D,09:15 PM
hyderabad,Viswanath 70MM Theater: Kukatpally,2,2019-05-01,Majili,Telugu,2D,06:45 PM
hyderabad,Viswanath 70MM Theater: Kukatpally,1,2019-05-01,Majili,Telugu,2D,09:45 PM
hyderabad,AMB Cinemas: Gachibowli,1,2019-05-02,Majili,Telugu,2D,01:30 PM
hyderabad,AMB Cinemas: Gachibowli,1,2019-05-02,Majili,Telugu,2D,04:10 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,3,2019-05-02,Majili,Telugu,2D,04:30 PM
hyderabad,Asian CineSquare Multiplex: Uppal,2,2019-05-02,Majili,Telugu,2D,01:40 PM
hyderabad,Asian CineSquare Multiplex: Uppal,1,2019-05-02,Majili,Telugu,2D,07:40 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,3,2019-05-02,Majili,Telugu,2D,11:30 AM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,2,2019-05-02,Majili,Telugu,2D,06:30 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,3,2019-05-02,Majili,Telugu,2D,09:45 PM
hyderabad,Asian M Cube Mall: Attapur,3,2019-05-02,Majili,Telugu,2D,04:40 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,3,2019-05-02,Majili,Telugu,2D,04:50 PM
hyderabad,Carnival: Ameerpet,1,2019-05-02,Majili,Telugu,2D,04:35 PM
hyderabad,Select Talkies: Bolaram,3,2019-05-02,Majili,Telugu,2D,12:00 PM
hyderabad,Select Talkies: Bolaram,2,2019-05-02,Majili,Telugu,2D,03:00 PM
